ID,Title,State,Developer,Module,Severity,Tester,createdDate,RootCause
48948,PROD Post Go Live:  File Notes on Claims From Different Event Level Claim Lists,BSA Review,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/3/2020 3:14,
49312,Prod Post Go Live:  Medicare - Extract is sending TEST Company TIN to Mitchell causing all Claims to fail in Mitchell.,Closed,Manas Das,Claims,2 - Medium,Christine Lopez,3/14/2020 1:53,Data Error
49251,Prod post go live: claim 141850 - excess coverage is not coming over to claim. policy 5-10203-01012020,Cancelled,,Claims,2 - Medium,Jon Frye,3/6/2020 23:37,
49265,"Prod post go live: Claims - ""Technical error occurred during policy search"" error for policy 004WA000023156",Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,3/10/2020 0:14,
49035,Prod Post Go live: Claims - 115162 error when trying to post an expense payment,Cancelled,Arvind Prajapati,Claims,3 - High,Jon Frye,2/12/2020 21:37,
49088,"Prod post go live: Claims - 121682 had a check # 24341 voided in CF for $2,400 but the void is not showing in the claim",Awaiting Dev Assignment,Kevin McCoy,Claims,2 - Medium,Jon Frye,2/20/2020 2:24,Environment Related
49056,Prod Post Go Live: Claims - 141006 and 140985 are getting an error during FNOL.  When going from the involved insured screen to the participant screen in FNOL.  002CT000012369,Cancelled,,Claims,2 - Medium,Jon Frye,2/13/2020 21:31,
49077,Prod Post Go Live: Claims - 141172 Excess coverage is not coming over into the claim (policy  5-10184-01012020),Cancelled,,Claims,2 - Medium,Jon Frye,2/19/2020 0:35,
49590,Prod Post Go live: claims - Change the claim owner to Renee Jent for all open files where Helene Stupsker is the claim owner,Cancelled,Eric Huang,Claims,2 - Medium,Jon Frye,4/20/2020 23:27,New Request
48987,"PROD Post Go Live: Claims - claim 130407 has a party Michael Rade attached as a participant (party # 762864), but that party is not found when searching in the party system",Clarification,,Claims,2 - Medium,Jon Frye,2/6/2020 19:48,
49033,Prod Post Go Live: Claims - Claim 75948E error when trying to edit the 2 lines on the claim,Closed,Manas Das,Claims,2 - Medium,Jon Frye,2/12/2020 21:11,Broken Functionality
49346,Prod post go live: claims - Closed claims that need to be cloned so we need the closed dates captured then the closed date rolled back after cloning,Clarification,Brian Cushman,Claims,2 - Medium,Jon Frye,3/18/2020 21:42,Data Error
48992,PROD Post Go Live: Claims - Error during FNOL policy search for policies  005FL000027969 and 005LA000024025,Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/7/2020 0:00,
49066,PROD Post Go Live: Claims - Error during FNOL policy search for policies 003WI000013549: received  'Technical Error occured while Policy Attach' error,Cancelled,Arvind Prajapati,Claims,2 - Medium,Amie Hake,2/14/2020 22:26,
49013,PROD Post Go Live: Claims - Error when clicking edit on the line screen on claim 110154,Cancelled,Manas Das,Claims,2 - Medium,Jon Frye,2/10/2020 20:48,Broken Functionality
49037,Prod post go live: claims - Forms and Correspondence template letters. getting a Visual basic run time error when clicking enable content button,Closed,Rohan Mehta,Claims,2 - Medium,Jon Frye,2/12/2020 23:14,Data Error
49383,Prod Post go Live: Claims - Policy 002NJ000014368 was rewritten and the cancel date is coming over when we try to clone claims on the policy (Data Fix),Test Failed,Farid Chehaiber,Claims,2 - Medium,Jon Frye,3/23/2020 22:23,Data Error
49085,Prod post go live: claims - slowness and an error during FNOL on policy 005CO000026471,Cancelled,,Claims,2 - Medium,Jon Frye,2/19/2020 23:38,
49098,Prod post go live: claims - Transaction processing please wait error on claim 141198 (policy 005TX000025853),Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/20/2020 22:50,Data Error
49195,Prod post go live: claims - Transaction processing please wait error on claims 141646; 141647 and 141648 – all on policy number 5-10246RE-09012019,Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,3/2/2020 7:18,Broken Functionality
49112,Prod post go live: Claims - Turn off Pulse feature,Closed,Rohan Mehta,Claims,2 - Medium,Jon Frye,2/22/2020 1:38,Change Request
49223,Prod post go live: Claims 110197 when making a payment cannot select a payment type or service benefit (fields are greyed out),Cancelled,Arvind Prajapati,Claims,3 - High,Jon Frye,3/4/2020 3:59,
49106,Prod post go live: claims 21926M error when clicking the Edit button on the line,Cancelled,,Claims,2 - Medium,Jon Frye,2/21/2020 3:42,Duplicate
49125,PROD Post Go Live: Claims:  Claim 108589--Saved Litigation Participant Does Not Remain SAVEDu,Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/24/2020 20:27,
49110,Prod post go live: claims: Error (file not found) when trying open/use template FC20512 and for FC20486,Closed,Rohan Mehta,Claims,2 - Medium,Jon Frye,2/22/2020 0:22,Data Error
49209,Prod post go live: Claims: remove cancel date from claim 141596 - Policy 004WA000015073 was rewritten,Closed,Eric Huang,Claims,2 - Medium,Jon Frye,3/3/2020 0:57,Data Error
48916,Prod Post Go Live: Policy - Need to add lines between risks on the schedules,Open,,POLICY,2 - Medium,Justin Wastell,1/29/2020 21:12,Broken Functionality
49518,PROD Post Go Live--Claims:  Janet Suk Unable to EDIT Payment for Payee Name--She Has Correct FREE FORM TEXT Role,Awaiting Dev Assignment,,Claims,2 - Medium,Jon Frye,4/9/2020 1:42,
49046,Prod Post Go-Live - Billing - Custom Privilege Limits Script to run nightly,Closed,Divakar Kareddy,Billing,2 - Medium,Jamie Coleman,2/13/2020 20:27,
48931,Prod Post Go-Live - Billing - Custom Privileges are dropped when a Role is manually updated (Base - July 2019 Release),Closed,,Billing,2 - Medium,John Robertson,1/31/2020 1:50,Base Defect
48955,Prod Post Go-Live - Billing - Deductible Invoice Font,Closed,Kuntal Boxi,Billing,2 - Medium,Ronda Chrzan,2/3/2020 20:16,Broken Functionality
49220,Prod Post Go-Live - Billing - Deductible Invoicing Issues - Existing Accounts Datafix,Closed,Vibha Jain,Billing,2 - Medium,Ronda Chrzan,3/3/2020 20:22,Broken Functionality
48929,Prod Post Go-Live - Billing - Deductible Invoicing Issues (SF 79086),Closed,Vibha Jain,Billing,2 - Medium,Ronda Chrzan,1/30/2020 23:38,Broken Functionality
48867,Prod Post Go-Live – Billing - Disbursement Authorization Level Blank for SR AR Rep,Open,,User Access,2 - Medium,Jamie Coleman,1/27/2020 22:37,
48868,Prod Post Go-Live – Billing - Invoices generated 1/24/2020 and 1/27/2020,Awaiting Dev Assignment,,Billing,2 - Medium,Jamie Coleman,1/27/2020 23:38,
49024,Prod Post Go-Live - Billing - Lockbox Files for Co 001 & 002 Failed 2/10/20 (SF 00080365),Cancelled,,Billing,2 - Medium,Mustapha Fahimi,2/11/2020 23:57,
48930,Prod Post Go-Live – Billing - NetCore Production Reports - Cash Disbursement - S/B EDW,Cancelled,,Billing,2 - Medium,Mustapha Fahimi,1/31/2020 0:58,
48902,Prod Post Go-Live - Billing - Object Reference not set error on change default payee for disbursements,Closed,Vibha Jain,Billing,3 - High,Jamie Coleman,1/29/2020 1:10,Data Error
49398,Prod Post Go-Live - Billing - Object Reference not set error on change default payee for disbursements,Closed,Vibha Jain,Billing,2 - Medium,Jamie Coleman,3/24/2020 17:30,Broken Functionality
49017,Prod Post Go-Live - Billing - OnBase - Agent Invoices are Printing when the Agent has selected Opt Out in Party,Test in UAT,David Rinaldi,Billing,2 - Medium,Jamie Coleman,2/11/2020 1:36,Broken Functionality
48960,Prod Post Go-Live - Billing - PCN scheduled activities are being expired,Closed,Kyle Spears,Billing,2 - Medium,Jamie Coleman,2/4/2020 0:30,
48866,Prod Post Go-Live – Billing - Remove WriteOffPayment privileges,Closed,,User Access,2 - Medium,Jamie Coleman,1/27/2020 22:06,
48876,Prod Post Go-Live – Billing - Scheduled Activities are getting Stuck in I,Awaiting Dev Assignment,,Billing,2 - Medium,Jamie Coleman,1/28/2020 1:51,
48959,Prod Post Go-Live - Billing - Sr AR Rep Receivable Write Off limits not working (again),Closed,,Billing,2 - Medium,Jamie Coleman,2/3/2020 23:36,
48888,Prod Post Go-Live - Billing - Write Off Authorization Levels for ALL Finance users is blank,Cancelled,,Billing,2 - Medium,Jamie Coleman,1/28/2020 19:56,
48933,Prod Post Go-Live - Billing - Write Off option missing from Items in Suspense page Select An Action drop down,Closed,,Billing,2 - Medium,John Robertson,1/31/2020 2:34,
49570,Prod Post Go-Live – Billing Module - Data Fix for EFT Issues,Closed,,Billing,2 - Medium,Maria Oliveira,4/16/2020 1:08,
49438,Prod Post Go-Live – Billing Module - Marketing Users Are Unable to Update EFT Information in Production,Dev Assigned,Siddharth Tiwari,Billing,2 - Medium,Maria Oliveira,3/30/2020 19:52,
48863,Prod Post Go-Live – Billing Write Off Receivable limits not working,Cancelled,,Billing,2 - Medium,Jamie Coleman,1/27/2020 21:29,
48898,Prod Post Go-Live – Billing/Marketing - PROD EFT INFO MISSING,Closed,,Billing,4 - Critical,Maria Oliveira,1/28/2020 23:28,
48932,Prod Post Go-Live - Claims - Claim 108776 claimant name is wrong on VIP report,Cancelled,,Claims,2 - Medium,Jon Frye,1/31/2020 1:50,
48887,Prod Post Go-Live - Claims - Claim 112824 will not display all payments will only show top 10 even after clicking view all results. (SF 78947 UAT / 78948 Prod),Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,1/28/2020 19:40,Infrastructure
48967,Prod Post Go-Live - Claims - Claim 140288 an error occurs when clicking on the task for pending approval for a reserve transaction (Data Fix),Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,2/4/2020 19:59,Data Error
48894,Prod Post Go-Live - Claims - Integration ToolBox - Add claim participant is not working with DCOD,Pending Deployment to UAT,Steven Ball,Claims,3 - High,Jon Frye,1/28/2020 22:21,Data/Conversion
49107,"Prod Post Go-Live - Claims - Medicare Outbound Query,  'Unable to obtain SSN/HICN' is being incorrectly checked when Claim is 'Sent for Query'",Cancelled,Arvind Prajapati,Claims,2 - Medium,Christine Lopez,2/21/2020 10:14,Broken Functionality
48922,"Prod Post Go-Live - Claims - Medicare Query,  Reporting Status is not be set when Claim is sent toi Mitchell",Closed,Manas Das,Claims,2 - Medium,Christine Lopez,1/30/2020 3:01,Broken Functionality
48886,"Prod Post Go-Live - Claims - On the litigation screen, gray out the ADR outcome field for litigation types Mediation and Arbitration (Change Request)",Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,1/28/2020 19:25,Change Request
48909,"Prod Post Go-Live - Claims:  Litigation error on Non-Economic Damages, Amount Field. (Susan McNaught)",Closed,Arvind Prajapati,Claims,2 - Medium,Jon Frye,1/29/2020 4:00,Broken Functionality
48919,Prod Post Go-Live - Claims:  Unrelated name is appearing in certain party(ies),Cancelled,Arvind Prajapati,Claims,2 - Medium,Jon Frye,1/29/2020 23:18,
48875,Prod Post Go-Live - OnBase - Policy fields not auto filling when importing documents for some users,Closed,Joseph Artuso,POLICY,2 - Medium,Travis Hanson,1/28/2020 1:18,Build
48896,"Prod Post Go-Live - Policy - ""please select a transaction type"" message when starting a transaction",On Hold,Nidhi Benson,POLICY,1 - Low,Travis Hanson,1/28/2020 22:56,Code Error
49022,"Prod Post Go-Live - Policy - ""Value cannot be set for nonexistant context...""",Cancelled,,POLICY,2 - Medium,Travis Hanson,2/11/2020 22:52,
48905,Prod Post Go-Live - Policy - Applicant page showing wrong entity type,Clarification,,POLICY,2 - Medium,Justin Wastell,1/29/2020 2:22,
49025,Prod Post Go-Live - Policy - Billing - Some CSIC Agent Bill Policy Terms not posting to Billing,Cancelled,,Billing,2 - Medium,Stacey Eley-Daughtry,2/12/2020 1:09,
48984,Prod Post Go-Live - Policy - Data Fix - Merged Policies (SF 00080805),Closed,Kevin Hanshaw,POLICY,4 - Critical,Travis Hanson,2/6/2020 2:16,Data Error
48857,Prod Post Go-Live – Policy - Duplicate parties are being created (SF 78582),Closed,,Party,4 - Critical,Justin Wastell,1/27/2020 19:14,
49181,Prod Post Go-Live - Policy - Error that transaction log for database PROD_Duck Creek_Consolidated is full,Cancelled,,POLICY,2 - Medium,Nancy Garijo,2/28/2020 19:12,
48862,Prod Post Go-Live - Policy - Error when searching in Policy by name,Clarification,Divakar Kareddy,POLICY,2 - Medium,Justin Wastell,1/27/2020 21:22,Data Error
48895,Prod Post Go-Live - Policy - Link to view transaction description loads incorrectly,Cancelled,,POLICY,2 - Medium,Travis Hanson,1/28/2020 22:47,Duplicate
48890,Prod Post Go-Live - Policy - OOS transactions are still pending after email is received,On Hold,,POLICY,4 - Critical,Travis Hanson,1/28/2020 20:47,
48904,Prod Post Go-Live - Policy - Party numbers not showing on the Client Information Page,Closed,Divakar Kareddy,POLICY,2 - Medium,Justin Wastell,1/29/2020 1:40,Code Error
48927,"Prod Post Go-Live - Policy - Quote is showing medical link as ""CarrierAdmin"", and ""Admin"" on Dashboard",Closed,Divakar Kareddy,POLICY,2 - Medium,Travis Hanson,1/30/2020 23:10,Base Defect
48938,"Prod Post Go-Live - Policy - Read only access - After viewing a pending quote that is checked out, your screen refreshes on the transact page on every click.",Open,,POLICY,2 - Medium,Travis Hanson,1/31/2020 21:12,
48926,Prod Post Go-Live - Policy - Users should not see the delete client button on the Client Info Page,Closed,Divakar Kareddy,POLICY,2 - Medium,Travis Hanson,1/30/2020 23:10,Change Request
48859,"Prod Post Go-Live - Policy - When duplicating a quote, the new version does not instantly appear on page",Closed,Divakar Kareddy,POLICY,2 - Medium,Justin Wastell,1/27/2020 20:09,Code Error
48957,"Prod Post Go-Live - Reinstate error -""This context cannot reinstate the policy""",Closed,Nidhi Benson,POLICY,2 - Medium,Travis Hanson,2/3/2020 22:20,Code Error
48993,"PROD Post Go-Live: Claims - When using 'Unknown Policy' for FNOL, FNOL does not complete.  The system just spins for long time",Cancelled,,Claims,2 - Medium,Jon Frye,2/7/2020 1:30,
49161,"Prod Post, Claims:   Risk Key sent to Claims has incorrect data",Awaiting Dev Assignment,Steven Ball,Claims,2 - Medium,Nick Morrow,2/27/2020 3:30,
49116,"Prod Post, Claims:  Cannot access Claim # 115272, receive error (Data Fix)",Closed,Manas Das,Claims,2 - Medium,Jon Frye,2/22/2020 2:24,Data Error
49118,"Prod Post, Claims:  Medicare Cannot enter HICN or check Medicare Eligible box without ICD Codes",Closed,Arvind Prajapati,Claims,2 - Medium,Christine Lopez,2/22/2020 4:12,Broken Functionality
39324,Prod PRA Report Some Sites not showing up on the Report,Closed,Joe Monteleone,Database Maintenance,4 - Critical,Jan Puchalski,7/31/2018 21:02,Broken Functionality
48761,PROD Smoke Test: Link to Policy retrieves https://acc-prod.coverys.com/Policy/ not DCOD.,Developer Review,Arvind Prajapati,Claims,2 - Medium,Jayne Parrott,1/15/2020 18:16,Broken Functionality
48854,PROD VALIDATION POLICY- RSOD Party / Billing,Cancelled,,POLICY,2 - Medium,Justin Wastell,1/27/2020 5:21,
42772,Product Development / Policy - Need to add SMD/PCR Limits to Limit Profile,BSA Review,,POLICY,2 - Medium,Caitlin Merrigan,1/3/2019 20:43,Change Request
49737,Production Issue - Pat Meyer is receiving a blank screen accessing NetCore Claims,Closed,Arvind Prajapati,Claims,3 - High,Luraine Cuthbert,5/11/2020 19:35,Code Error
48843,Production Validation - Party - Error on party numbers in Prod/DCOD UAT,Closed,Matthew Murray,Party,2 - Medium,Justin Wastell,1/26/2020 20:27,Code Error
48835,Production Validation - Policy - Correspondence error for Read Only access,Dev Assigned,Kunal Tembhurnekar,POLICY,2 - Medium,Travis Hanson,1/26/2020 6:09,
48828,Production Validation - Policy - Download Latest button on Transact page,Open,,POLICY,2 - Medium,Travis Hanson,1/25/2020 19:57,
48832,Production Validation - Policy - Fields are editable in Quotes and Pending transactions for Read Only roles - Save and Exit is also available for read only,Clarification,,POLICY,2 - Medium,Travis Hanson,1/26/2020 3:01,
48839,Production Validation - Policy - Insured type from party not pulling into policy risk details,Open,,POLICY,2 - Medium,Justin Wastell,1/26/2020 18:46,
48841,Production Validation - Policy - Missing correspondence letters,Closed,Matthew Murray,POLICY,2 - Medium,Justin Wastell,1/26/2020 19:28,Code Error
48842,Production Validation - Policy - OnBase link on policy details page not loading,Closed,,Party,2 - Medium,Justin Wastell,1/26/2020 19:45,
48831,Production Validation - Policy - Party 360 is not viewable for Read Only access,Cancelled,Nidhi Benson,POLICY,2 - Medium,Travis Hanson,1/26/2020 2:09,Change Request
48840,Production Validation - Policy - Phone number dashes are missing from Applicant page (SF 00082483 ),Open,,POLICY,2 - Medium,Justin Wastell,1/26/2020 18:53,Base Defect
48829,Production Validation - Policy - Search count number of results not showing or being cut off,Open,,Party,2 - Medium,Travis Hanson,1/25/2020 21:55,
37761,Project Site move to Inactive List,Clarification,Jeff Joubert,Intranet Sites,2 - Medium,Melissa Arcia,6/16/2018 1:53,Change Request
